LSOA11CD,LSOA11NM,geometry,Income Score - exponentially transformed,Employment Score - exponentially transformed,Education Score - exponentially transformed,Health Score - exponentially transformed,Crime Score - exponentially transformed,Barriers Score - exponentially transformed,Living Environment Score - exponentially transformed,IMD,IMD_minus_crime,IMD Group
E01001306,Ealing 035D,"POLYGON ((-0.3210763297299605 51.503491923200365, -0.3205734972501652 51.50299572173309, -0.3196487449624805 51.50206658129375, -0.3188002413014929 51.50120691287759, -0.3184144200974028 51.500816015521394, -0.317174823136813 51.499597741897546, -0.3167423794959513 51.499684301218124, -0.3170025738553816 51.49995428919958, -0.3157618789344935 51.50037182495278, -0.3154976316028691 51.49923222621812, -0.3178065331094065 51.49875948354182, -0.3198650286030132 51.49823325520621, -0.3202980565730599 51.49868244694393, -0.3199491083255563 51.49888875070429, -0.3202058483016151 51.49933930200097, -0.3212647061087777 51.49910702065887, -0.3220605237651272 51.49991976911884, -0.322305131573306 51.500229421114334, -0.3218980194373908 51.500382302507816, -0.3221783225985244 51.50094758674308, -0.3229562919622395 51.501838468384655, -0.3227164803879719 51.502198418977095, -0.3210709957164273 51.50300938168855, -0.3229511954137992 51.502462435790584, -0.3233147404931515 51.5029136615976, -0.3237473006970453 51.50326578803506, -0.3231209590936497 51.50355040719323, -0.3235141576866614 51.50396342519178, -0.3218911028318804 51.50450016650051, -0.3217521063731585 51.50432819588251, -0.3212105272174068 51.5036579000378, -0.3210763297299605 51.503491923200365))",6.454,2.189,0.65,4.61,7.248,18.517,35.02,8.30778,8.4226931,8
E01000659,Bromley 039E,"POLYGON ((0.024261897844959 51.31467442228268, 0.0248539567663914 51.31340485426869, 0.0268764860969305 51.31306780496772, 0.0291284704572084 51.313091949291305, 0.0284703779291637 51.31353059040114, 0.0290542922623848 51.313960193969244, 0.0296426806256906 51.31377236703897, 0.0296274466211325 51.31310920094352, 0.0296629055073895 51.31229930788295, 0.0290643254223873 51.31073748415659, 0.0299020201092618 51.31060124436075, 0.0295340746020218 51.310370999295856, 0.0310361456170652 51.309389619536425, 0.0317672189501178 51.30949736983004, 0.0326557588459089 51.3084857134375, 0.0291588207851687 51.309344712795095, 0.0289951585245796 51.30942265842561, 0.0281758633318885 51.30958884353754, 0.0275398497003638 51.309389827685784, 0.027487981637773 51.30938790205248, 0.0277079786030319 51.31009272144843, 0.0270733067160894 51.31053958274438, 0.0255248092591031 51.31070933311468, 0.0253738322788042 51.31031540835486, 0.0248641273911524 51.310488831557755, 0.0246135589804785 51.31024148700285, 0.0258732616794674 51.31026255871273, 0.0263135947006769 51.31000434974047, 0.0262672070801524 51.30944319908995, 0.0261627464384607 51.30938446604934, 0.0245672913121804 51.30843802545455, 0.0222408377607834 51.30781555503427, 0.0220001657863891 51.30824962988133, 0.0214746922729946 51.30817306316132, 0.020551567078453 51.306373827508615, 0.0197789821469408 51.306238395780944, 0.0142728852192878 51.30774944487638, 0.0143889410163475 51.30796657996259, 0.0154918427756709 51.309384955465646, 0.0158536657196229 51.309783410255484, 0.0195073760222305 51.311626958800446, 0.0208891462466896 51.31335674784858, 0.0222803935535812 51.313341711798124, 0.0233575270713298 51.31411038440261, 0.0236782040995353 51.31388965876796, 0.0240716345288408 51.31412317769854, 0.024261897844959 51.31467442228268))",5.228,5.39,13.127,2.258,9.012,22.691,2.93,7.686894000000001,7.557529000000001,8
E01000879,Camden 004B,"POLYGON ((-0.1806404716811475 51.55747908473662, -0.1806942736121265 51.55655052742795, -0.179982546923326 51.5565778331348, -0.1799099743690211 51.55696477447712, -0.1793361143872494 51.55713280573079, -0.1792025356643495 51.5566999518799, -0.1786410680665511 51.55672968004472, -0.1786269521049043 51.55563571484943, -0.1783274533627496 51.55516668845183, -0.1767958667893627 51.55386624693103, -0.1767592569381236 51.55383737892937, -0.1759190209872995 51.55306153784603, -0.1767852270853731 51.553023735611724, -0.1773305505216229 51.55255235534949, -0.1763551649772726 51.55219115290239, -0.1768331049322226 51.55125515970477, -0.1777821637160398 51.55162938410005, -0.1791965567936471 51.551391461936845, -0.1792399030028502 51.55005981905821, -0.1801775743499385 51.55005638203294, -0.1804626127259144 51.55105161352025, -0.1806681751621319 51.551905743832236, -0.180740754376135 51.55224640455777, -0.1815748608881143 51.55332737197326, -0.1807358669836574 51.553609721384916, -0.1820828990241908 51.55430418512173, -0.1825425820120468 51.55429722445343, -0.1826750780127662 51.55452154194951, -0.1821734712824775 51.55492547964239, -0.1824203068234187 51.5553041788574, -0.1822506662504194 51.55577056746527, -0.1814894152919762 51.55549914277702, -0.1811321269281003 51.55740231360408, -0.1806404716811475 51.55747908473662))",2.57,1.286,3.103,0.129,10.0,8.955,30.222,5.877381,5.458573,9
E01003380,Merton 011A,"POLYGON ((-0.2142902811322266 51.414287344750576, -0.2135599646652261 51.41326411086939, -0.2126663873010091 51.41358322950477, -0.2118294006797134 51.413394450454085, -0.2114148083902847 51.413559980882084, -0.2102113655357795 51.412215456552694, -0.2107213105309382 51.41210574630241, -0.2127020948428668 51.411727717477376, -0.2146330286436317 51.41140114269913, -0.2149362350326321 51.4113437216764, -0.2143712234283578 51.40954659165323, -0.2141105182488064 51.40920435464074, -0.2159802204521595 51.40864438516364, -0.2166862206063218 51.40843316689757, -0.2188684421362093 51.40773802741865, -0.2190661612317154 51.408170337337054, -0.218456791156812 51.40809291172475, -0.2180953401899799 51.408415366331354, -0.2192986797384156 51.41037075383921, -0.2181993453111995 51.410385725763376, -0.217564314699802 51.40939779507603, -0.2169325205154661 51.409525707520416, -0.2179219545647503 51.410820902663744, -0.2178276924264596 51.41087609543353, -0.2177952783434111 51.41094087053281, -0.217982226773341 51.41219762713198, -0.2189151987650405 51.41299633847708, -0.2176362317575902 51.413797096948414, -0.2166621446327442 51.4144187811694, -0.2157623909070226 51.415030222457354, -0.2151471670154348 51.41544944904464, -0.2139825985947219 51.414943582591505, -0.2138811083478699 51.41445110499372, -0.2142902811322266 51.414287344750576))",2.024,1.054,0.227,2.956,6.518,14.904,28.762,5.789367,5.718666,9
E01004554,Wandsworth 009A,"POLYGON ((-0.1496732605662954 51.46124446695549, -0.1492759516189614 51.45894466773211, -0.1482074664310145 51.456402617648884, -0.1512292755101422 51.455670905688734, -0.1537684013675803 51.45679165606677, -0.1547940420375669 51.45761164910733, -0.1559565860969388 51.4588737475401, -0.1568901662760475 51.45872684986812, -0.1570371797974459 51.45896308454327, -0.1573033468203464 51.45964846394187, -0.1588032227449848 51.459494839314274, -0.1586797503865499 51.45867124985509, -0.1598041508681216 51.45849888242359, -0.1597625620203299 51.458275259082825, -0.1601939558554666 51.458206168525166, -0.1615007505148114 51.45800577562498, -0.1618056834992035 51.45794920992723, -0.1620986272640965 51.45874546257645, -0.1636275619224305 51.45837559230994, -0.1635960642410148 51.45888814223537, -0.1622421241755311 51.45913549809143, -0.162349245194547 51.45942666559484, -0.1657218938584133 51.45873523997437, -0.1659550309660939 51.459263863601755, -0.1649644379265488 51.45949723174156, -0.164222520062304 51.459661475148145, -0.1642689698657174 51.46056994676316, -0.1623926669415953 51.46071638404656, -0.1625408494611149 51.46104910199088, -0.1613114921998949 51.46115100290814, -0.1595921916247756 51.461292564745364, -0.1571638549924622 51.46132465190068, -0.1547380383132342 51.46127952726205, -0.1517689926086827 51.46124794752383, -0.1497033358930443 51.46132448088086, -0.1496732605662954 51.46124446695549))",0.986,0.194,0.017,2.08,20.912,5.808,37.444,6.515847,5.0431022,9
E01000811,Bromley 025C,"POLYGON ((0.0713888457582927 51.38929816338332, 0.0732741177392998 51.387679335197184, 0.0732530850933434 51.387375251599565, 0.0739898937432529 51.38729482638863, 0.0740627224280567 51.38657527128571, 0.0755818054895827 51.38552590727768, 0.0750797663997797 51.384964189558914, 0.0741576113597934 51.38513742821373, 0.0738443840506765 51.38470095237063, 0.0752094785896497 51.38416310300333, 0.0751299595571724 51.383902286355834, 0.0748012996476905 51.38394407917614, 0.0746566571501119 51.38358648241088, 0.0740440205689682 51.38367289759574, 0.0741498609219672 51.382154076383245, 0.0718239480363563 51.38125722433445, 0.071312211699916 51.382508351116016, 0.0711263439090037 51.38290774914978, 0.0702173421230995 51.38325115858775, 0.0679022163610972 51.383452938843966, 0.0684811412071079 51.384296435851915, 0.069611238495581 51.386031367328584, 0.0680824721349066 51.386519341227235, 0.0673401562847668 51.38585762206566, 0.066760000980361 51.386010701751616, 0.0678438597218734 51.38773620444776, 0.0673914546544544 51.388103797708126, 0.0668679293122416 51.38779949639209, 0.0662491856669203 51.38794556514211, 0.0664429301679843 51.388543307069355, 0.0676910055101816 51.38880906048594, 0.0683539447434636 51.388515862048415, 0.0695272195226221 51.38854402833931, 0.0713888457582927 51.38929816338332))",1.608,1.82,3.689,1.217,11.318,14.771,13.627,5.127198000000001,4.4958012,9
E01000682,Bromley 035B,"POLYGON ((0.0810618779253008 51.36405274560053, 0.081671910229664 51.36330924809421, 0.08250679709704 51.36353795559013, 0.0840561913662632 51.3633187045655, 0.0845415154860511 51.36343051162651, 0.0845857558270332 51.3639197788052, 0.0864157791208057 51.36343970559932, 0.0870583861713426 51.36297937274672, 0.0874103543319339 51.36322970675789, 0.087926556368571 51.362655189423634, 0.0883608413982703 51.362462857326534, 0.0895801606121669 51.36192001298869, 0.090725357181931 51.363106571808686, 0.0913807525660087 51.36299167718843, 0.0892171591497523 51.360926656600896, 0.0880234624967285 51.360579238367734, 0.0879693329792662 51.36010727995982, 0.0874998822118444 51.36003091549702, 0.0877530895087288 51.35958001752906, 0.0865975345291341 51.359037944330105, 0.085322883701511 51.359141869209175, 0.0846398992086317 51.35876910889732, 0.0795230601316002 51.36112746493605, 0.0785204884712567 51.361515329916344, 0.0781558099589531 51.36166889868183, 0.0784734725688661 51.36201948306602, 0.0803203982612045 51.36311250838723, 0.0793069147051969 51.36353238170206, 0.079889997046438 51.3641352336429, 0.0810618779253008 51.36405274560053))",1.377,1.524,3.682,4.138,3.674,14.106,10.379,4.327212,4.3976593,9
E01004112,Sutton 016C,"POLYGON ((-0.2163999489085222 51.3575604777813, -0.215732109326195 51.357192805232344, -0.215418708587319 51.35741723571103, -0.2147571356954191 51.3565827100949, -0.2141421124092793 51.35667947583824, -0.2139317804134689 51.355875294417025, -0.2162306930579456 51.35548507905357, -0.2159077043354611 51.354676406955896, -0.215674761452709 51.354055873666724, -0.2135290894474984 51.35232005307557, -0.2104551762898153 51.35049258776714, -0.2109832671288524 51.35014666748654, -0.2120423275289294 51.35040697903634, -0.2134062207106264 51.35138654064252, -0.2146534693330028 51.35128363458855, -0.2145402808085695 51.350321116673186, -0.214468942798255 51.34939997312476, -0.2153402515687411 51.349019867774174, -0.2150802692517952 51.34809826921785, -0.2168905120446816 51.34726348936797, -0.2153134656842643 51.34721440039262, -0.2152946379044659 51.34672877995563, -0.218236866690943 51.3462157306027, -0.2184589441316563 51.34659983937805, -0.2191533483923692 51.348051336020255, -0.2202677308673815 51.35030913245623, -0.2204457186940189 51.3514199820648, -0.2212882998117363 51.351171012512296, -0.222117071798263 51.35132494048742, -0.222061697433742 51.353888845796476, -0.2222116617487391 51.354519617220824, -0.2222253294845477 51.35454423066222, -0.2227663536715164 51.35694633333494, -0.2190990335564337 51.35757126360977, -0.2195802083035952 51.35664990818107, -0.2180730867962515 51.35695685139999, -0.2178873764273568 51.35658600262114, -0.2162552321591602 51.3568219479866, -0.2163999489085222 51.3575604777813))",1.128,1.076,0.415,1.223,7.472,8.452,6.397,2.792883,2.3148226,9
E01001397,Enfield 035C,"POLYGON ((-0.0936857389609724 51.61399883110252, -0.0962961388163019 51.61277676187518, -0.0965223144193396 51.61286957163233, -0.0975178002565244 51.61232692124884, -0.0995849844698679 51.612115579558015, -0.1009881491234055 51.61152103093176, -0.1022974847409565 51.611499591149915, -0.10557034248128 51.61153128949721, -0.105578743608531 51.61182280619788, -0.104480914388322 51.61182504641212, -0.1044610291845786 51.61212937025417, -0.1050093674326566 51.612160731779035, -0.1051176590031129 51.612686980321584, -0.1021446256619688 51.613840201245075, -0.1021656480471004 51.61398340358744, -0.1023698567282319 51.61423553404158, -0.1010911111319562 51.61466282095165, -0.0989642371888445 51.615362914034854, -0.0974544056212195 51.615811139140625, -0.0959126958505636 51.61605947499305, -0.0957151279780162 51.6160758825812, -0.0924080831018947 51.61625786987471, -0.0911166520234267 51.61631254741726, -0.0865790517152332 51.61633942193057, -0.086708599410113 51.61573305188895, -0.0868829571856867 51.6157159484657, -0.0892259906024589 51.61550397809282, -0.0904887009468323 51.615423468669725, -0.0912278442706265 51.61461155921583, -0.0936857389609724 51.61399883110252))",33.214,21.747,11.745,3.494,22.272,59.23,28.173,24.623265,24.8849751,3
E01004544,Wandsworth 021E,"POLYGON ((-0.1553208883666694 51.448065429851255, -0.1549416117745854 51.447534294242494, -0.1545583498839893 51.447600507753926, -0.1545907695891488 51.44703020499538, -0.154085409898183 51.44722362826426, -0.1534439759373418 51.44619705836272, -0.1530367460847992 51.44630254660758, -0.1524453104854777 51.445147661058186, -0.1520348998498165 51.44471863918811, -0.1545048057366532 51.445112882835666, -0.1545352142872593 51.4451478301414, -0.1546992243859295 51.44533628876708, -0.1578330652617322 51.44458108423133, -0.1579017108333668 51.44546355283761, -0.1582400789085217 51.44569386390596, -0.1583807943331476 51.445958478122336, -0.1585345882120838 51.44622391808244, -0.1588269543345102 51.44676949493509, -0.1582725405684531 51.44692003546393, -0.1586027610438995 51.44734066215882, -0.1570460946925569 51.4475003227015, -0.1564482715305969 51.447738875005925, -0.1553208883666694 51.448065429851255))",9.94,5.155,0.09,7.453,34.442,14.398,33.649,12.086157000000002,9.8016177,8
E01002449,Hillingdon 032C,"POLYGON ((-0.4357361956228495 51.485790492461085, -0.4355509109221105 51.485174948344095, -0.4366077881894534 51.48450843781787, -0.4358472772963769 51.48416460418084, -0.4360099324924009 51.48320866855438, -0.4350744452116448 51.4831607416646, -0.4350156397437627 51.48409103129587, -0.4342273758073692 51.48424016685938, -0.4319926422752884 51.48444595083864, -0.4317139984799006 51.485195343049945, -0.4311439252115267 51.48525997997446, -0.4293777841651298 51.484662833091356, -0.4305712967009089 51.48394993602406, -0.430982786309319 51.48180966795715, -0.4322193897758643 51.48182918256251, -0.4325476567798189 51.480655586584646, -0.4359116881932221 51.48077941758034, -0.4405398977975223 51.48093877217444, -0.4431872060519059 51.481165992505, -0.4411112144687314 51.48301856557232, -0.4438439320776513 51.483027108579265, -0.4444764334896072 51.4837862249935, -0.44248862979685 51.48420031774719, -0.4424072034057493 51.48488287959848, -0.4405718761201787 51.485031688998596, -0.4404057057498951 51.48583360954531, -0.4392062932953478 51.48529695808019, -0.4383360318596831 51.485343094033915, -0.4381313383686615 51.48639493218504, -0.4374259248431919 51.485967513700324, -0.4357361956228495 51.485790492461085))",23.382,14.289,14.52,11.328,18.573,63.193,19.415,21.375288,21.6806421,4
E01004098,Sutton 015B,"POLYGON ((-0.1683639686616316 51.36272849968816, -0.1664916104632113 51.36216513412126, -0.1656058887824086 51.362370608618804, -0.1656097817429188 51.362331416498904, -0.1646730296617361 51.36166549369698, -0.1647511720348049 51.35938496652209, -0.1634034344162285 51.359800790252145, -0.1629153191244198 51.35921289191901, -0.1644901695252643 51.358929021359394, -0.1645590802708383 51.35825647639733, -0.1676291487106227 51.358104757583405, -0.1703162695864462 51.3572830294515, -0.1730793377315508 51.357830068266566, -0.1726406843540722 51.35849679647165, -0.1720924428237009 51.359279599266934, -0.1709817505596857 51.35968743701282, -0.1698740728779574 51.359932651699026, -0.1701929114530064 51.360221936160634, -0.1694229662866342 51.36042077655516, -0.1703426802591083 51.36068160743279, -0.1695859272899096 51.36111396118302, -0.1690586989961753 51.36091709143349, -0.1695357909720845 51.36117823086972, -0.1693213705201682 51.36178902663067, -0.1686154663008228 51.36240472928531, -0.1682969281511346 51.36240231198648, -0.1683639686616316 51.36272849968816))",7.36,1.707,2.379,4.544,8.737,6.134,17.545,5.989368,5.7123285,9
